"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 12 11:56:44 GMT 2022","Sun Jun 12 11:56:44 GMT 2022","930","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 1 of 2",""
"passed","Sun Jun 12 11:56:07 GMT 2022","Sun Jun 12 11:56:08 GMT 2022","783","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:21 GMT 2022","Sun Jun 12 11:56:32 GMT 2022","11199","","LoginTests","","LoginTests","testSuccessfulLogin","repetition 1 of 2",""
"passed","Sun Jun 12 11:56:06 GMT 2022","Sun Jun 12 11:56:07 GMT 2022","1389","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 1 of 2",""
"passed","Sun Jun 12 11:56:17 GMT 2022","Sun Jun 12 11:56:18 GMT 2022","1322","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 1 of 2",""
"passed","Sun Jun 12 11:56:13 GMT 2022","Sun Jun 12 11:56:17 GMT 2022","3574","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:32 GMT 2022","Sun Jun 12 11:56:44 GMT 2022","11224","","LoginTests","","LoginTests","testSuccessfulLogin","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:09 GMT 2022","Sun Jun 12 11:56:13 GMT 2022","3659","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 1 of 2",""
"failed","Sun Jun 12 11:56:08 GMT 2022","Sun Jun 12 11:56:09 GMT 2022","756","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 1 of 2",""
"failed","Sun Jun 12 11:56:09 GMT 2022","Sun Jun 12 11:56:09 GMT 2022","773","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:18 GMT 2022","Sun Jun 12 11:56:19 GMT 2022","1313","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:20 GMT 2022","Sun Jun 12 11:56:21 GMT 2022","908","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:45 GMT 2022","Sun Jun 12 11:56:45 GMT 2022","855","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 2 of 2",""
"passed","Sun Jun 12 11:56:19 GMT 2022","Sun Jun 12 11:56:20 GMT 2022","871","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 1 of 2",""
