"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 19 17:17:07 GMT 2022","Sun Jun 19 17:17:11 GMT 2022","4467","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 2 of 2",""
"passed","Sun Jun 19 17:17:22 GMT 2022","Sun Jun 19 17:17:23 GMT 2022","1136","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 2 of 2",""
"passed","Sun Jun 19 17:18:42 GMT 2022","Sun Jun 19 17:18:44 GMT 2022","1665","","requirements.LogoutTests","","requirements.LogoutTests","testLogoutWithLogoutButton","repetition 2 of 2",""
"passed","Sun Jun 19 17:16:31 GMT 2022","Sun Jun 19 17:16:33 GMT 2022","2345","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 2",""
"passed","Sun Jun 19 17:19:11 GMT 2022","Sun Jun 19 17:19:13 GMT 2022","2170","","requirements.DataModifyTests","","requirements.DataModifyTests","testProfileDataModify","repetition 2 of 2",""
"passed","Sun Jun 19 17:18:44 GMT 2022","Sun Jun 19 17:18:56 GMT 2022","12138","","requirements.DataSavingTests","","requirements.DataSavingTests","DataSavingIntoFileOnArticleTitles","repetition 1 of 2",""
"passed","Sun Jun 19 17:18:41 GMT 2022","Sun Jun 19 17:18:42 GMT 2022","1720","","requirements.LogoutTests","","requirements.LogoutTests","testLogoutWithLogoutButton","repetition 1 of 2",""
"failed","Sun Jun 19 17:18:20 GMT 2022","Sun Jun 19 17:18:21 GMT 2022","948","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 2",""
"failed","Sun Jun 19 17:18:18 GMT 2022","Sun Jun 19 17:18:19 GMT 2022","974","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 2",""
"passed","Sun Jun 19 17:18:56 GMT 2022","Sun Jun 19 17:19:08 GMT 2022","12195","","requirements.DataSavingTests","","requirements.DataSavingTests","DataSavingIntoFileOnArticleTitles","repetition 2 of 2",""
"passed","Sun Jun 19 17:17:23 GMT 2022","Sun Jun 19 17:17:34 GMT 2022","11517","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 2",""
"passed","Sun Jun 19 17:16:22 GMT 2022","Sun Jun 19 17:16:26 GMT 2022","4486","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 2",""
"passed","Sun Jun 19 17:17:20 GMT 2022","Sun Jun 19 17:17:22 GMT 2022","1180","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 2",""
"passed","Sun Jun 19 17:18:26 GMT 2022","Sun Jun 19 17:18:30 GMT 2022","3784","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 2 of 2",""
"passed","Sun Jun 19 17:17:49 GMT 2022","Sun Jun 19 17:17:50 GMT 2022","1126","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 2 of 2",""
"passed","Sun Jun 19 17:18:13 GMT 2022","Sun Jun 19 17:18:14 GMT 2022","964","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 2 of 2",""
"passed","Sun Jun 19 17:16:58 GMT 2022","Sun Jun 19 17:17:02 GMT 2022","4396","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailEmpty","repetition 2 of 2",""
"passed","Sun Jun 19 17:17:16 GMT 2022","Sun Jun 19 17:17:20 GMT 2022","4472","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxEmpty","repetition 2 of 2",""
"passed","Sun Jun 19 17:15:42 GMT 2022","Sun Jun 19 17:15:57 GMT 2022","15335","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 2",""
"passed","Sun Jun 19 17:16:45 GMT 2022","Sun Jun 19 17:16:49 GMT 2022","4526","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 2",""
