"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 30 09:29:06 GMT 2022","Thu Jun 30 09:29:10 GMT 2022","4002","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:46 GMT 2022","Thu Jun 30 09:27:48 GMT 2022","1418","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:25 GMT 2022","Thu Jun 30 09:28:37 GMT 2022","11262","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"failed","Thu Jun 30 09:28:02 GMT 2022","Thu Jun 30 09:28:03 GMT 2022","1399","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:37 GMT 2022","Thu Jun 30 09:28:38 GMT 2022","983","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:51 GMT 2022","Thu Jun 30 09:27:53 GMT 2022","1923","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:39 GMT 2022","Thu Jun 30 09:28:40 GMT 2022","1160","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:42 GMT 2022","Thu Jun 30 09:27:46 GMT 2022","3833","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 1 of 1",""
"failed","Thu Jun 30 09:28:00 GMT 2022","Thu Jun 30 09:28:02 GMT 2022","1497","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:55 GMT 2022","Thu Jun 30 09:27:56 GMT 2022","1588","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"passed","Thu Jun 30 09:29:00 GMT 2022","Thu Jun 30 09:29:02 GMT 2022","1940","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:53 GMT 2022","Thu Jun 30 09:27:55 GMT 2022","1678","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:59 GMT 2022","Thu Jun 30 09:27:59 GMT 2022","799","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 09:28:05 GMT 2022","Thu Jun 30 09:28:06 GMT 2022","1380","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:42 GMT 2022","Thu Jun 30 09:28:46 GMT 2022","4005","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 09:28:03 GMT 2022","Thu Jun 30 09:28:05 GMT 2022","1400","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:59 GMT 2022","Thu Jun 30 09:28:00 GMT 2022","780","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 09:28:40 GMT 2022","Thu Jun 30 09:28:42 GMT 2022","2120","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:52 GMT 2022","Thu Jun 30 09:28:56 GMT 2022","3971","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:56 GMT 2022","Thu Jun 30 09:29:00 GMT 2022","3986","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:24 GMT 2022","Thu Jun 30 09:28:25 GMT 2022","1003","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:48 GMT 2022","Thu Jun 30 09:27:51 GMT 2022","3492","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:50 GMT 2022","Thu Jun 30 09:28:52 GMT 2022","1889","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:38 GMT 2022","Thu Jun 30 09:28:39 GMT 2022","964","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 09:29:02 GMT 2022","Thu Jun 30 09:29:06 GMT 2022","3928","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:46 GMT 2022","Thu Jun 30 09:28:50 GMT 2022","4141","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:18 GMT 2022","Thu Jun 30 09:28:24 GMT 2022","6661","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:56 GMT 2022","Thu Jun 30 09:27:57 GMT 2022","824","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:28 GMT 2022","Thu Jun 30 09:27:42 GMT 2022","14578","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"failed","Thu Jun 30 09:27:57 GMT 2022","Thu Jun 30 09:27:59 GMT 2022","1437","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 09:27:25 GMT 2022","Thu Jun 30 09:27:28 GMT 2022","2759","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 09:28:06 GMT 2022","Thu Jun 30 09:28:18 GMT 2022","11773","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 1 of 1",""
