"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jun 30 05:16:05 GMT 2022","Thu Jun 30 05:16:06 GMT 2022","1666","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:24 GMT 2022","Thu Jun 30 05:16:31 GMT 2022","7137","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:32 GMT 2022","Thu Jun 30 05:16:44 GMT 2022","11684","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:50 GMT 2022","Thu Jun 30 05:16:55 GMT 2022","4912","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:24 GMT 2022","Thu Jun 30 05:15:28 GMT 2022","3519","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:46 GMT 2022","Thu Jun 30 05:16:47 GMT 2022","1179","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:44 GMT 2022","Thu Jun 30 05:16:45 GMT 2022","1171","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:00 GMT 2022","Thu Jun 30 05:17:02 GMT 2022","2406","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:53 GMT 2022","Thu Jun 30 05:15:56 GMT 2022","2301","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:45 GMT 2022","Thu Jun 30 05:16:46 GMT 2022","1130","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:56 GMT 2022","Thu Jun 30 05:15:58 GMT 2022","2081","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:28 GMT 2022","Thu Jun 30 05:15:43 GMT 2022","15677","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:31 GMT 2022","Thu Jun 30 05:16:32 GMT 2022","1195","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:00 GMT 2022","Thu Jun 30 05:16:01 GMT 2022","1011","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:03 GMT 2022","Thu Jun 30 05:16:04 GMT 2022","920","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:48 GMT 2022","Thu Jun 30 05:15:50 GMT 2022","1784","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 1",""
"failed","Thu Jun 30 05:16:01 GMT 2022","Thu Jun 30 05:16:03 GMT 2022","1648","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:15 GMT 2022","Thu Jun 30 05:17:19 GMT 2022","4848","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:12 GMT 2022","Thu Jun 30 05:17:15 GMT 2022","2418","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:11 GMT 2022","Thu Jun 30 05:16:24 GMT 2022","12490","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:19 GMT 2022","Thu Jun 30 05:17:24 GMT 2022","4874","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:04 GMT 2022","Thu Jun 30 05:16:05 GMT 2022","949","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:58 GMT 2022","Thu Jun 30 05:16:00 GMT 2022","2127","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:43 GMT 2022","Thu Jun 30 05:15:48 GMT 2022","4451","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 1 of 1",""
"failed","Thu Jun 30 05:16:47 GMT 2022","Thu Jun 30 05:16:50 GMT 2022","2912","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"passed","Thu Jun 30 05:16:55 GMT 2022","Thu Jun 30 05:17:00 GMT 2022","4955","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 1",""
"failed","Thu Jun 30 05:16:06 GMT 2022","Thu Jun 30 05:16:08 GMT 2022","1600","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:07 GMT 2022","Thu Jun 30 05:17:12 GMT 2022","5006","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:17:02 GMT 2022","Thu Jun 30 05:17:07 GMT 2022","4929","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:15:50 GMT 2022","Thu Jun 30 05:15:53 GMT 2022","3789","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 1",""
