"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 30 11:16:46 GMT 2022","Thu Jun 30 11:17:01 GMT 2022","14547","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:18 GMT 2022","Thu Jun 30 11:17:19 GMT 2022","821","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:06 GMT 2022","Thu Jun 30 11:17:10 GMT 2022","3604","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:28 GMT 2022","Thu Jun 30 11:18:32 GMT 2022","4070","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:18 GMT 2022","Thu Jun 30 11:18:22 GMT 2022","4228","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:10 GMT 2022","Thu Jun 30 11:17:12 GMT 2022","2098","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:43 GMT 2022","Thu Jun 30 11:16:46 GMT 2022","3069","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:24 GMT 2022","Thu Jun 30 11:18:28 GMT 2022","4089","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:03 GMT 2022","Thu Jun 30 11:18:07 GMT 2022","4154","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:45 GMT 2022","Thu Jun 30 11:17:57 GMT 2022","11422","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:44 GMT 2022","Thu Jun 30 11:17:45 GMT 2022","1030","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:19 GMT 2022","Thu Jun 30 11:17:19 GMT 2022","816","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:17:22 GMT 2022","Thu Jun 30 11:17:24 GMT 2022","1469","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:04 GMT 2022","Thu Jun 30 11:17:06 GMT 2022","1542","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:12 GMT 2022","Thu Jun 30 11:17:14 GMT 2022","1816","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"failed","Thu Jun 30 11:17:24 GMT 2022","Thu Jun 30 11:17:25 GMT 2022","1507","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:14 GMT 2022","Thu Jun 30 11:18:18 GMT 2022","4223","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:18:00 GMT 2022","Thu Jun 30 11:18:03 GMT 2022","2683","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"failed","Thu Jun 30 11:17:16 GMT 2022","Thu Jun 30 11:17:18 GMT 2022","1482","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:12 GMT 2022","Thu Jun 30 11:18:14 GMT 2022","2086","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:15 GMT 2022","Thu Jun 30 11:17:16 GMT 2022","869","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:18:07 GMT 2022","Thu Jun 30 11:18:12 GMT 2022","4938","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:14 GMT 2022","Thu Jun 30 11:17:15 GMT 2022","1862","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
