"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 12 11:50:53 GMT 2022","Sun Jun 12 11:50:53 GMT 2022","184","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:53 GMT 2022","Sun Jun 12 11:50:53 GMT 2022","179","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","142","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","142","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:53 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","169","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:55 GMT 2022","Sun Jun 12 11:50:55 GMT 2022","146","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:52 GMT 2022","Sun Jun 12 11:50:53 GMT 2022","645","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:55 GMT 2022","Sun Jun 12 11:50:55 GMT 2022","136","","LoginTests","","LoginTests","testSuccessfulLogin","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:55 GMT 2022","152","","LoginTests","","LoginTests","testSuccessfulLogin","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","154","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","136","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 1 of 2",""
"broken","Sun Jun 12 11:50:53 GMT 2022","Sun Jun 12 11:50:53 GMT 2022","161","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:54 GMT 2022","Sun Jun 12 11:50:54 GMT 2022","136","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 2 of 2",""
"broken","Sun Jun 12 11:50:55 GMT 2022","Sun Jun 12 11:50:55 GMT 2022","191","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 1 of 2",""
