"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 30 11:17:42 GMT 2022","Thu Jun 30 11:17:44 GMT 2022","2006","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:32 GMT 2022","Thu Jun 30 11:17:34 GMT 2022","2007","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:19 GMT 2022","Thu Jun 30 11:17:20 GMT 2022","1036","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:25 GMT 2022","Thu Jun 30 11:16:27 GMT 2022","1505","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:48 GMT 2022","Thu Jun 30 11:17:53 GMT 2022","4245","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:33 GMT 2022","Thu Jun 30 11:16:35 GMT 2022","1856","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:44 GMT 2022","Thu Jun 30 11:17:48 GMT 2022","4159","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 1",""
"failed","Thu Jun 30 11:16:37 GMT 2022","Thu Jun 30 11:16:39 GMT 2022","1538","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:35 GMT 2022","Thu Jun 30 11:16:36 GMT 2022","1768","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:18 GMT 2022","Thu Jun 30 11:17:19 GMT 2022","1026","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:16:42 GMT 2022","Thu Jun 30 11:16:43 GMT 2022","1478","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:05 GMT 2022","Thu Jun 30 11:17:06 GMT 2022","1050","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:16:43 GMT 2022","Thu Jun 30 11:16:45 GMT 2022","1480","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 1",""
"failed","Thu Jun 30 11:16:45 GMT 2022","Thu Jun 30 11:16:46 GMT 2022","1430","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:34 GMT 2022","Thu Jun 30 11:17:38 GMT 2022","4164","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"failed","Thu Jun 30 11:17:21 GMT 2022","Thu Jun 30 11:17:23 GMT 2022","2374","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:36 GMT 2022","Thu Jun 30 11:16:37 GMT 2022","849","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:17:06 GMT 2022","Thu Jun 30 11:17:18 GMT 2022","11389","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 11:16:31 GMT 2022","Thu Jun 30 11:16:33 GMT 2022","2099","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 1",""
