"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 30 05:49:43 GMT 2022","Thu Jun 30 05:49:44 GMT 2022","807","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationDescriptionIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:46 GMT 2022","Thu Jun 30 05:50:48 GMT 2022","1898","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputMessageIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:09 GMT 2022","Thu Jun 30 05:49:11 GMT 2022","2858","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnRegistrationRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:48 GMT 2022","Thu Jun 30 05:50:52 GMT 2022","4342","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingBeforeAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:41 GMT 2022","Thu Jun 30 05:50:46 GMT 2022","4357","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailNothingAfterAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:02 GMT 2022","Thu Jun 30 05:50:09 GMT 2022","6798","","requirements.PaginationTests","","requirements.PaginationTests","testPaginationOnBlogPage","repetition 1 of 1",""
"failed","Thu Jun 30 05:49:46 GMT 2022","Thu Jun 30 05:49:47 GMT 2022","1421","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:31 GMT 2022","Thu Jun 30 05:49:35 GMT 2022","3568","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsAccept","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:50 GMT 2022","Thu Jun 30 05:50:02 GMT 2022","11811","","requirements.DataSavingTests","","requirements.DataSavingTests","testDataSavingArticleTitlesIntoFile","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:52 GMT 2022","Thu Jun 30 05:50:56 GMT 2022","4251","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:39 GMT 2022","Thu Jun 30 05:49:40 GMT 2022","1553","","requirements.DataListingTests","","requirements.DataListingTests","testDataListingOnFirstBlogPage","repetition 1 of 1",""
"failed","Thu Jun 30 05:49:44 GMT 2022","Thu Jun 30 05:49:46 GMT 2022","1434","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutAt","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:37 GMT 2022","Thu Jun 30 05:49:39 GMT 2022","1791","","requirements.DataDeleteTests","","requirements.DataDeleteTests","testDataDeleteAccount","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:30 GMT 2022","Thu Jun 30 05:49:31 GMT 2022","1505","","requirements.TermsAndConditionsTests","","requirements.TermsAndConditionsTests","testTermsAndConditionsClose","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:26 GMT 2022","Thu Jun 30 05:50:30 GMT 2022","4267","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputCheckboxIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:37 GMT 2022","Thu Jun 30 05:50:41 GMT 2022","4391","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputNameEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:35 GMT 2022","Thu Jun 30 05:49:37 GMT 2022","1923","","requirements.DataModifyingTests","","requirements.DataModifyingTests","testDataModifyingProfile","repetition 1 of 1",""
"failed","Thu Jun 30 05:49:49 GMT 2022","Thu Jun 30 05:49:50 GMT 2022","1397","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:09 GMT 2022","Thu Jun 30 05:50:10 GMT 2022","1057","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:31 GMT 2022","Thu Jun 30 05:50:35 GMT 2022","4506","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutAt","repetition 1 of 1",""
"failed","Thu Jun 30 05:49:47 GMT 2022","Thu Jun 30 05:49:49 GMT 2022","1424","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailWithoutDot","repetition 1 of 1",""
"failed","Thu Jun 30 05:50:24 GMT 2022","Thu Jun 30 05:50:26 GMT 2022","2176","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEmailWithoutDot","repetition 1 of 1",""
"failed","Thu Jun 30 05:49:41 GMT 2022","Thu Jun 30 05:49:43 GMT 2022","1421","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:23 GMT 2022","Thu Jun 30 05:50:24 GMT 2022","1002","","requirements.LoginTests","","requirements.LoginTests","testLoginPasswordIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:12 GMT 2022","Thu Jun 30 05:49:26 GMT 2022","14514","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","","requirements.DataInputRepeatedlyAndContinuouslyFromDatasourceTests","testDataInputOnLoginRepeatedlyAndContinuouslyFromDatasource","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:22 GMT 2022","Thu Jun 30 05:50:23 GMT 2022","1073","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsUnregistered","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:10 GMT 2022","Thu Jun 30 05:50:21 GMT 2022","11318","","requirements.LoginTests","","requirements.LoginTests","testLoginEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:21 GMT 2022","Thu Jun 30 05:50:22 GMT 2022","1013","","requirements.LoginTests","","requirements.LoginTests","testLoginUsernameIsEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:43 GMT 2022","Thu Jun 30 05:49:43 GMT 2022","822","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEmailAndDescriptionAreEmpty","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:26 GMT 2022","Thu Jun 30 05:49:30 GMT 2022","3882","","requirements.LogoutTests","","requirements.LogoutTests","testDoubleLogoutOnDifferentTabsWithLogoutButton","repetition 1 of 1",""
"passed","Thu Jun 30 05:50:35 GMT 2022","Thu Jun 30 05:50:37 GMT 2022","1986","","requirements.DataInputTests","","requirements.DataInputTests","testDataInputEverythingIsFilled","repetition 1 of 1",""
"passed","Thu Jun 30 05:49:40 GMT 2022","Thu Jun 30 05:49:41 GMT 2022","828","","requirements.RegistrationTests","","requirements.RegistrationTests","testRegistrationEverythingIsFilled","repetition 1 of 1",""
