"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 12 17:29:56 GMT 2022","Sun Jun 12 17:29:57 GMT 2022","1052","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:55 GMT 2022","Sun Jun 12 17:29:56 GMT 2022","1099","","LoginTests","","LoginTests","testLoginWithWrongUsername","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:30 GMT 2022","Sun Jun 12 17:29:31 GMT 2022","1061","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:43 GMT 2022","Sun Jun 12 17:29:55 GMT 2022","11475","","LoginTests","","LoginTests","testLoginSuccessful","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:19 GMT 2022","Sun Jun 12 17:29:22 GMT 2022","3798","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:11 GMT 2022","Sun Jun 12 17:29:19 GMT 2022","7165","","PaginationTest","","PaginationTest","testPagination","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:28 GMT 2022","Sun Jun 12 17:29:30 GMT 2022","1670","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 2 of 2",""
"failed","Sun Jun 12 17:29:02 GMT 2022","Sun Jun 12 17:29:03 GMT 2022","855","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 1 of 2",""
"failed","Sun Jun 12 17:29:03 GMT 2022","Sun Jun 12 17:29:04 GMT 2022","859","","RegistrationTests","","RegistrationTests","testUnsuccessfulRegistration","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:22 GMT 2022","Sun Jun 12 17:29:26 GMT 2022","3869","","TermsAndConditionsTests","","TermsAndConditionsTests","testAcceptTermsAndConditions","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:32 GMT 2022","Sun Jun 12 17:29:43 GMT 2022","11515","","LoginTests","","LoginTests","testLoginSuccessful","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:31 GMT 2022","Sun Jun 12 17:29:32 GMT 2022","1064","","LoginTests","","LoginTests","testLoginWithWrongPassword","repetition 2 of 2",""
"passed","Sun Jun 12 17:29:26 GMT 2022","Sun Jun 12 17:29:28 GMT 2022","1756","","TermsAndConditionsTests","","TermsAndConditionsTests","testIgnoreTermsAndConditions","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:04 GMT 2022","Sun Jun 12 17:29:11 GMT 2022","7640","","PaginationTest","","PaginationTest","testPagination","repetition 1 of 2",""
"passed","Sun Jun 12 17:29:01 GMT 2022","Sun Jun 12 17:29:02 GMT 2022","1003","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 2 of 2",""
"passed","Sun Jun 12 17:28:59 GMT 2022","Sun Jun 12 17:29:01 GMT 2022","1691","","RegistrationTests","","RegistrationTests","testSuccessfulRegistration","repetition 1 of 2",""
